file_name,avg_branch_factor,number_leaves,nodes_number,execution_time_kolo,[BRANCH-LENGTH]-ffac_best_correction_factor,[BRANCH-LENGTH]-execution_time_radial_layout,[BRANCH-LENGTH]-execution_time_corrections_adj_based,[BRANCH-LENGTH]-execution_time_corrections_fixed_based,[BRANCH-LENGTH]-unordered_tree_stress,[BRANCH-LENGTH]-ordered_tree_stress,[BRANCH-LENGTH]-ordered_tree_fixed_angle_correction_stress,[BRANCH-LENGTH]-ordered_tree_adj_based_corrections_stress,[LEAF-COUNT]-nodes_number,[LEAF-COUNT]-execution_time_kolo,[LEAF-COUNT]-ffac_best_correction_factor,[LEAF-COUNT]-execution_time_radial_layout,[LEAF-COUNT]-execution_time_corrections_adj_based,[LEAF-COUNT]-execution_time_corrections_fixed_based,[LEAF-COUNT]-unordered_tree_stress,[LEAF-COUNT]-ordered_tree_stress,[LEAF-COUNT]-ordered_tree_fixed_angle_correction_stress,[LEAF-COUNT]-ordered_tree_adj_based_corrections_stress
S160320,2.0,11,21,0.0010116100311279,1.4,0.0016477108001708,0.0172748565673828,0.0502502918243408,0.5557469357040048,0.555153875838819,0.5479040735481471,0.512474563563096,21,0.0009124279022216,2.0,0.0015769004821777,0.0168178081512451,0.0483331680297851,0.2035927462768772,0.204308863734876,0.2043088637348754,0.2050003644687702
S117900,2.0,84,167,0.1008546352386474,2.3999999999999995,0.1002295017242431,0.2174417972564697,3.642106056213379,0.6388917551554897,0.6248291069842182,0.622158765657085,0.6253220347455719,167,0.10465669631958,2.2,0.1064965724945068,0.2323825359344482,4.208690881729126,0.3379576856738472,0.3373786006079419,0.3369849286698119,0.3369039051222568
S110840,2.0,32,63,0.007460594177246,1.7999999999999998,0.0124051570892333,0.0538892745971679,0.4228200912475586,0.5740534825417952,0.5882681072030042,0.5871190532810469,0.586151929625427,63,0.0074679851531982,2.0,0.0131914615631103,0.0576989650726318,0.461667537689209,0.30105252880079,0.3016254033895135,0.3016254033895134,0.3004404441779058
S140104,2.0,8,15,0.0007061958312988,1.6,0.0009293556213378,0.0121307373046875,0.0275328159332275,0.6563436959332071,0.6438492794771119,0.6427042541405749,0.5848037329192172,15,0.0006608963012695,2.2,0.0008735656738281,0.0122060775756835,0.0291087627410888,0.1624654113485508,0.159087316751901,0.1583364889441849,0.1602005554481031
S123063,2.0,100,199,0.1563630104064941,2.2,0.1409645080566406,0.2842113971710205,5.0644145011901855,0.5035437188247511,0.5038924867344042,0.5034263062703714,0.5037737908801427,199,0.1556844711303711,2.0,0.1444520950317382,0.2930972576141357,5.740192651748657,0.48061066807054,0.4804844540274945,0.4804844540274946,0.4801383749819193
S134480,2.0,88,175,0.1071572303771972,52.80000000000004,0.1039919853210449,0.2286100387573242,3.71125864982605,1.000985347451393,1.0158759576301128,0.9513491396371092,1.0151834732707872,175,0.1428074836730957,2.0,0.1119024753570556,0.2459378242492675,3.9823830127716064,0.3642724392543107,0.3592717137998794,0.3592717137998794,0.3586772716796141
S110841,2.0,22,43,0.0034976005554199,3.3999999999999995,0.0068171024322509,0.0391535758972168,0.2183167934417724,0.5602232961500941,0.5619968930630113,0.5482061843235971,0.5659154487417353,43,0.0031681060791015,2.2,0.0060470104217529,0.0368421077728271,0.207054853439331,0.2964671243367294,0.2972814336388816,0.2970169799400785,0.2966084970224033
S124936,2.0,43,85,0.0177631378173828,3.8,0.0251855850219726,0.0853810310363769,0.9004707336425781,0.6193597253673273,0.635622428422313,0.6108302518975954,0.636295466225161,85,0.0174887180328369,2.0,0.0263178348541259,0.0936558246612548,1.0285120010375977,0.2810135983454658,0.2914267399858876,0.2914267399858877,0.2895712691973615
S108000,2.0,11,21,0.0010097026824951,52.80000000000004,0.0016138553619384,0.0164823532104492,0.0495526790618896,0.0452380952380952,0.0452380952380952,5.7771657991784336e-05,1.466264432952672e-05,21,0.0011205673217773,2.0,0.0018060207366943,0.0211017131805419,0.0664253234863281,0.0,0.0,2.8983382653563546e-17,0.0
S119060,2.0,9,17,0.0008251667022705,1.4,0.0011191368103027,0.0139496326446533,0.0332329273223876,0.4846300756551373,0.489165023845021,0.4796590196556144,0.4625516359401825,17,0.0008313655853271,2.0,0.0011630058288574,0.0146057605743408,0.0343749523162841,0.1834931877712605,0.1818727385767998,0.1818727385767997,0.1896467353387082
